# rocket_logger v3.5 rate=100Hz accel=16G(2048/G) gyro=2000dps(16.4/dps) sound=A1 boot=2
t_ms,ax,ay,az,gx,gy,gz,snd_min,snd_max
28880,-46,-1889,851,11,15,-18,502,514
28890,-69,-1875,848,19,24,-20,503,516
28900,-51,-1885,837,14,22,-18,502,516
28910,-50,-1905,824,12,16,-14,504,516
28920,-52,-1890,842,15,23,-16,503,517
28930,-45,-1897,844,21,17,-18,504,515
28940,-57,-1896,837,14,21,-16,503,515
28950,-43,-1894,834,13,31,-15,503,515
28960,-70,-1890,844,19,22,-15,503,516
28971,-46,-1897,859,12,23,-17,504,519
28980,-39,-1889,852,15,26,-21,502,516
28990,-59,-1890,831,16,26,-15,500,516
29000,-53,-1903,836,8,17,-17,504,514
29010,-67,-1891,819,16,23,-16,503,517
29020,-60,-1891,839,15,26,-18,504,515
29030,-49,-1886,839,13,15,-7,504,516
29040,-55,-1896,828,14,22,-17,504,517
29050,-49,-1895,819,14,14,-16,504,515
29068,-61,-1892,870,17,24,-26,512,512
29071,-66,-1904,850,17,10,-11,511,511
29080,-39,-1899,848,14,25,-15,504,515
29090,-54,-1888,842,16,29,-15,504,515
29100,-56,-1895,829,16,11,-15,505,513
29110,-50,-1888,849,15,24,-25,505,515
29120,-50,-1901,824,14,26,-17,505,515
29130,-44,-1904,845,11,23,-19,504,516
29140,-57,-1891,849,20,24,-21,501,515
29154,-52,-1892,835,16,16,-18,512,512
29161,-51,-1889,847,12,13,-19,513,513
29170,-33,-1904,840,21,15,-13,503,517
29180,-56,-1904,821,15,21,-17,502,518
29190,-64,-1903,846,16,18,-14,506,516
29200,-59,-1887,842,16,18,-16,504,517
29210,-43,-1900,831,17,17,-17,503,518
29220,-57,-1897,835,19,17,-17,504,515
29230,-57,-1888,844,13,21,-13,502,516
29240,-56,-1894,846,14,17,-15,503,516
29250,-53,-1897,853,17,22,-22,503,516
29260,-49,-1903,836,13,7,-15,504,517
29270,-56,-1903,833,19,22,-21,505,518
29280,-52,-1895,845,17,15,-16,502,515
29290,-44,-1887,859,12,22,-16,503,516
29300,-55,-1891,824,16,19,-14,504,516
29310,-58,-1884,828,11,27,-18,504,518
29320,-53,-1887,851,18,26,-19,505,515
29330,-54,-1884,840,14,9,-20,502,518
29340,-62,-1898,864,12,18,-23,504,517
29350,-51,-1890,842,13,12,-20,503,515
29360,-63,-1907,821,18,22,-19,504,516
29370,-44,-1906,852,18,21,-18,504,517
29380,-52,-1907,850,18,19,-16,504,516
29390,-28,-1902,845,14,20,-20,502,518
29400,-46,-1897,848,15,13,-16,504,515
29410,-53,-1895,836,13,16,-20,504,517
29420,-47,-1883,839,16,24,-22,504,518
29430,-60,-1888,834,5,21,-16,503,516
29440,-47,-1883,865,15,18,-21,503,518
29450,-42,-1892,853,18,16,-17,503,516
29460,-57,-1894,822,16,12,-16,506,516
29470,-69,-1899,831,16,15,-19,503,517
29480,-56,-1898,837,17,18,-15,504,516
29490,-51,-1891,862,13,25,-21,503,520
29500,-58,-1891,849,15,29,-17,504,516
29510,-37,-1890,847,13,31,-18,503,517
29520,-65,-1902,833,14,27,-13,504,517
29530,-47,-1886,833,14,22,-25,504,519
29540,-46,-1891,838,16,15,-16,500,517
29550,-50,-1896,847,14,6,-16,505,516
29560,-52,-1882,832,16,14,-16,504,515
29570,-52,-1892,851,18,22,-19,504,516
29580,-54,-1890,836,16,13,-21,500,517
29590,-56,-1893,845,19,25,-17,503,517
29600,-46,-1892,835,15,15,-16,501,518
29611,-35,-1895,856,14,10,-16,500,514
29620,-59,-1896,837,14,24,-18,503,514
29630,-55,-1890,837,17,25,-16,502,515
29640,-42,-1897,852,12,17,-23,505,517
29654,-58,-1894,858,17,13,-20,515,515
29661,-50,-1883,850,19,15,-17,510,510
29670,-43,-1882,853,19,12,-26,506,518
29680,-66,-1896,857,17,27,-15,504,518
29690,-44,-1899,848,17,18,-20,502,519
29700,-42,-1900,861,19,17,-17,504,516
29710,-61,-1894,844,18,17,-15,504,516
29720,-52,-1890,828,18,11,-20,505,515
29730,-49,-1893,843,17,26,-13,500,515
29740,-53,-1900,833,18,26,-22,503,516
29750,-50,-1903,856,17,18,-20,502,516
29760,-48,-1887,840,13,17,-15,503,517
29770,-54,-1898,837,13,27,-18,505,518
29780,-53,-1899,855,16,26,-19,504,515
29790,-55,-1885,867,14,22,-13,501,519
29800,-54,-1892,831,10,18,-15,503,516
29810,-47,-1891,843,10,14,-14,505,518
29820,-64,-1901,822,12,20,-18,503,518
29830,-49,-1913,850,16,10,-13,505,515
29840,-50,-1894,845,14,32,-14,503,515
29850,-46,-1887,835,14,13,-17,504,516
29860,-43,-1896,832,15,13,-18,504,516
29870,-33,-1886,845,15,18,-17,502,514
29880,-52,-1898,848,16,16,-16,503,516
29890,-63,-1893,847,12,22,-15,505,515
29900,-56,-1888,855,16,24,-15,506,517
29910,-61,-1911,837,17,25,-12,503,516
29920,-48,-1886,839,19,18,-19,504,515
29930,-48,-1893,853,17,11,-15,501,516
29940,-62,-1898,824,20,20,-17,505,516
29950,-50,-1897,850,16,20,-20,504,517
29960,-44,-1889,842,12,18,-18,503,516
29970,-61,-1897,835,14,16,-18,503,516
29980,-49,-1899,825,12,25,-23,506,514
29990,-47,-1902,859,18,14,-14,505,516
30000,-50,-1892,848,19,14,-17,504,514
30010,-56,-1902,831,17,20,-18,502,515
30020,-57,-1896,858,7,18,-20,505,516
30030,-43,-1895,845,16,24,-17,504,516
30040,-47,-1884,819,15,20,-20,504,517
30050,-56,-1899,845,13,20,-13,504,514
30060,-30,-1885,848,15,13,-17,505,515
30070,-57,-1888,835,14,21,-19,506,515
30080,-58,-1901,839,16,14,-16,505,515
30090,-48,-1895,854,18,19,-15,505,514
30100,-55,-1892,825,15,17,-14,503,515
30110,-57,-1904,847,15,23,-16,505,515
30120,-52,-1899,844,16,24,-15,505,517
30130,-54,-1882,840,15,22,-21,506,515
30140,-55,-1901,840,16,20,-20,504,514
30153,-57,-1897,836,19,24,-11,512,512
30160,-51,-1902,856,19,30,-17,510,510
30170,-48,-1900,840,16,18,-14,503,516
30180,-52,-1895,833,14,11,-12,504,516
30190,-52,-1884,827,8,13,-10,503,515
30200,-53,-1886,843,16,15,-14,505,516
30210,-42,-1890,844,14,17,-22,503,521
30220,-57,-1889,853,19,14,-14,503,515
30230,-53,-1890,848,16,17,-16,504,517
30240,-57,-1896,825,19,11,-23,506,516
30251,-55,-1899,854,15,25,-17,499,515
30260,-50,-1893,841,9,24,-18,505,516
30270,-52,-1900,838,15,21,-17,504,516
30280,-46,-1897,853,11,18,-14,503,516
30290,-56,-1892,866,14,27,-16,503,515
30300,-58,-1886,850,14,21,-13,504,514
30310,-43,-1887,856,25,17,-16,503,516
30320,-59,-1901,837,12,26,-19,503,516
30330,-45,-1886,850,11,18,-15,505,518
30340,-58,-1891,834,11,21,-17,504,514
30350,-45,-1898,848,12,22,-14,505,517
30360,-52,-1883,844,14,25,-10,503,518
30370,-40,-1890,859,15,23,-19,502,518
30380,-53,-1878,808,28,19,-14,506,515
30390,-46,-1923,846,23,30,-16,504,516
30400,-84,-1853,840,14,-1,-13,503,516
30410,-75,-1899,833,5,24,-29,505,517
30420,-29,-1904,819,5,53,-75,503,519
30430,-95,-1931,825,14,63,-129,504,515
30440,-171,-2004,730,75,59,-185,503,515
30450,-109,-2115,664,176,72,-275,504,518
30460,-161,-2129,691,307,106,-343,503,516
30470,-158,-2081,764,416,76,-339,503,517
30480,141,-2170,695,488,85,-337,501,517
30490,117,-2172,604,602,81,-340,503,516
30500,56,-2109,689,737,110,-321,505,516
30510,25,-2030,818,784,122,-293,501,517
30520,-44,-1932,877,828,130,-279,502,518
30530,-76,-1894,917,857,106,-296,503,517
30540,-65,-1822,963,896,89,-322,500,516
30550,-220,-1756,1221,826,60,-373,500,518
30560,-92,-1750,913,779,-3,-336,502,518
30570,-87,-1816,882,829,-41,-266,503,518
30580,-92,-2004,734,925,-30,-257,503,517
30590,-111,-1971,609,1061,50,-245,503,516
30600,-193,-1800,1054,1127,133,-232,503,518
30610,-189,-1765,1450,1010,91,-288,500,517
30620,-390,-1575,1747,827,47,-360,505,524
30630,-389,-1596,1611,606,-113,-430,504,522
30640,103,-1855,1390,550,-232,-490,501,517
30654,496,-1854,1093,706,-178,-519,509,509
30660,419,-1701,997,752,-163,-499,508,508
30670,2,-1724,1095,753,-141,-451,502,517
30680,-10,-1745,1111,737,-170,-411,505,516
30690,115,-1756,1216,712,-181,-369,504,516
30700,125,-1654,1383,715,-216,-272,505,517
30710,-86,-1522,1695,645,-278,-187,502,516
30720,-119,-1705,1608,631,-359,-137,503,515
30730,-86,-1906,1589,644,-429,-122,501,515
30740,127,-1866,1464,718,-431,-110,504,516
30750,207,-1805,1492,739,-442,-98,503,519
30760,183,-1704,1627,738,-417,-114,501,521
30770,230,-1642,1462,748,-409,-108,502,520
30780,203,-1603,1622,793,-356,-69,502,516
30790,11,-1676,1463,731,-321,-75,501,520
30800,2,-1820,1682,707,-273,-99,502,517
30810,48,-1931,1699,727,-291,-106,504,518
30820,111,-1979,1668,843,-247,-102,496,513
30830,184,-1982,1718,979,-274,-67,501,522
30840,171,-1886,1812,1167,-235,-27,502,515
30850,347,-1820,1775,1308,-224,-8,504,515
30860,285,-1747,1837,1398,-196,-10,506,519
30870,339,-1718,1778,1486,-109,-29,504,515
30880,257,-1668,1756,1584,-57,-45,504,516
30891,294,-1670,1853,1656,-38,-66,504,514
30900,265,-1602,1934,1652,-4,-85,503,515
30910,192,-1536,2017,1606,-31,-101,503,519
30920,181,-1569,2008,1608,-46,-85,502,515
30930,205,-1531,2032,1635,-67,-79,503,519
30940,244,-1457,2053,1642,-82,-63,505,520
30950,264,-1423,2083,1659,-84,-50,503,517
30960,297,-1332,2074,1654,-66,-42,502,517
30970,327,-1330,2036,1653,-43,-33,504,515
30980,248,-1328,2060,1686,-17,-32,504,516
30990,201,-1358,2057,1742,-23,-31,503,516
31000,201,-1375,2115,1848,21,-43,505,521
31010,276,-1245,2258,1932,0,-63,502,519
31020,266,-1129,2415,1948,-55,-78,501,515
31030,269,-984,2213,1975,-110,-84,496,520
31040,168,-997,2379,1872,-317,-56,503,520
31050,78,-936,2249,1833,-329,-52,502,520
31060,39,-888,2136,1720,-413,-55,506,515
31070,132,-847,1959,1645,-405,-60,502,514
31080,168,-815,1853,1543,-394,-76,505,514
31090,209,-711,1879,1421,-373,-79,502,516
31108,315,-690,1985,1205,-354,-102,513,513
31111,342,-680,2010,1178,-336,-99,507,507
31120,313,-629,2052,1132,-323,-101,505,516
31130,266,-915,2134,1182,-304,-88,503,516
31140,300,-1140,2089,1322,-257,-116,504,515
31154,371,-1033,1883,1434,-187,-208,511,511
31161,384,-914,1800,1453,-129,-243,510,510
31170,394,-734,1730,1421,-58,-281,503,515
31180,333,-588,1791,1324,24,-291,507,517
31190,244,-536,1901,1259,50,-283,502,515
31200,216,-416,2065,1191,39,-244,505,514
31210,239,-265,2200,1085,-4,-193,503,516
31220,278,-224,2250,952,-67,-154,505,515
31230,363,-337,2230,832,-106,-117,502,517
31240,418,-639,2119,832,-118,-89,504,516
31250,440,-820,2004,975,-64,-84,503,515
31260,411,-707,2071,1098,-22,-83,504,515
31270,237,-529,2068,1123,58,-82,503,515
31280,183,-404,2172,1038,49,-83,503,517
31290,101,-258,2261,861,39,-85,503,519
31300,38,-212,2314,648,-47,-60,500,521
31310,-14,-200,2284,494,-133,-16,503,518
31320,17,-141,2260,387,-223,74,499,524
31330,38,-105,2240,292,-306,177,502,522
31340,39,-20,2246,202,-391,302,502,517
31350,74,-44,2240,89,-496,420,501,518
31360,123,-75,2225,13,-547,524,498,520
31370,-57,-169,2416,-96,-720,621,500,518
31380,38,-425,2450,-100,-806,689,502,520
31390,89,-601,2392,-22,-901,749,502,518
31400,134,-667,2435,111,-970,782,499,520
31410,102,-600,2550,186,-1083,789,501,520
31420,56,-490,2688,147,-1214,770,497,518
31430,0,-403,2682,-29,-1382,720,501,520
31440,-19,-360,2587,-303,-1581,653,502,518
31450,36,-296,2449,-590,-1787,605,499,516
31485,523,-899,1822,-960,-2184,653,515,515
31489,617,-936,1802,-868,-2161,669,512,512
31492,687,-957,1783,-758,-2160,691,507,507
31494,734,-977,1786,-645,-2142,713,512,512
31500,752,-917,1837,-429,-2114,744,503,516
31510,739,-647,1969,-140,-2099,794,501,518
31520,726,-449,2044,-50,-2122,811,504,516
31531,683,-371,2039,-127,-2136,825,504,520
31540,646,-434,1979,-277,-2193,827,505,517
31550,717,-736,1872,-379,-2220,816,502,516
31560,719,-964,1787,-370,-2221,763,505,518
31570,649,-982,1819,-335,-2241,688,502,516
31580,696,-902,1811,-358,-2260,593,498,507
31590,821,-926,1733,-390,-2266,519,508,523
31600,900,-1000,1585,-342,-2221,459,496,519
31610,1044,-1040,1492,-258,-2176,442,505,518
31620,1168,-1241,1354,-40,-2088,437,491,509
31630,1087,-1197,1445,238,-1981,411,508,522
31640,1126,-1284,1332,553,-1884,354,506,522
31653,1256,-933,1374,865,-1823,318,514,514
31661,1253,-813,1352,897,-1801,306,508,508
31670,1233,-771,1343,872,-1813,281,506,518
31680,1243,-854,1275,813,-1784,219,501,517
31690,1265,-945,1216,781,-1764,150,502,518
31700,1286,-967,1174,767,-1719,68,505,517
31710,1305,-808,1154,713,-1691,-17,503,514
31720,1364,-739,1046,609,-1661,-86,504,514
31730,1559,-866,892,594,-1583,-139,505,516
31740,1626,-923,781,709,-1483,-174,504,517
31750,1668,-863,738,840,-1350,-207,502,518
31760,1757,-792,744,948,-1227,-228,502,516
31770,1773,-765,735,1035,-1072,-259,502,518
31780,1665,-793,730,1093,-919,-312,502,515
31790,1643,-758,736,1131,-811,-366,503,515
31800,1599,-674,779,1122,-691,-420,505,519
31810,1593,-630,790,1101,-615,-470,507,517
31820,1560,-642,822,1081,-516,-527,503,519
31830,1572,-650,830,1090,-446,-574,503,516
31840,1559,-605,858,1122,-383,-614,504,514
31850,1534,-430,928,1111,-348,-633,505,517
31860,1551,-304,921,1058,-322,-633,500,515
31870,1596,-261,895,1008,-316,-607,502,517
31880,1640,-257,888,974,-296,-578,505,517
31890,1598,-284,850,970,-261,-565,497,517
31900,1523,-276,869,989,-252,-555,506,515
31910,1482,-210,893,983,-239,-540,503,514
31920,1494,-133,933,967,-235,-513,500,520
31930,1484,-76,940,944,-237,-487,505,518
31940,1499,-96,942,948,-227,-435,502,515
31950,1506,-123,937,980,-210,-388,503,517
31960,1481,-109,967,1005,-215,-353,503,516
31970,1475,-111,978,998,-214,-320,503,515
31980,1437,-91,987,966,-233,-300,505,518
31990,1436,-116,960,911,-270,-314,506,516
32000,1463,-197,896,886,-275,-331,503,517
32010,1447,-201,836,881,-285,-365,505,518
32020,1417,-97,876,848,-300,-398,504,515
32030,1379,19,847,765,-319,-417,503,515
32040,1439,51,832,713,-324,-409,504,517
32050,1489,40,807,730,-303,-380,503,515
32060,1553,110,825,792,-274,-319,505,515
32070,1600,188,874,841,-253,-248,503,513
32080,1580,244,927,867,-246,-194,504,518
32090,1518,256,943,839,-266,-138,504,515
32100,1482,303,973,755,-322,-85,503,517
32110,1446,361,973,630,-359,-48,505,516
32120,1472,456,929,480,-416,3,506,518
32130,1528,466,902,357,-470,58,504,516
32140,1609,417,818,273,-502,131,504,516
32153,1660,357,755,280,-512,269,509,509
32160,1679,380,763,309,-506,347,514,514
32171,1681,453,810,351,-505,461,502,516
32180,1644,571,848,330,-522,576,502,516
32190,1613,671,853,278,-549,717,503,517
32200,1657,649,795,233,-589,863,506,515
32210,1675,568,779,259,-621,1000,505,516
32220,1722,422,755,329,-681,1122,505,514
32230,1711,261,754,442,-696,1182,503,515
32240,1630,109,785,550,-725,1206,505,514
32250,1598,-15,790,635,-776,1182,504,517
32260,1617,-17,769,660,-816,1141,503,516
32270,1628,-28,794,658,-852,1066,504,516
32280,1631,-70,786,659,-901,995,505,516
32290,1669,-163,791,686,-974,908,504,516
32300,1643,-250,780,724,-1022,812,504,514
32310,1634,-283,764,771,-1102,693,505,516
32320,1629,-305,761,794,-1189,572,502,516
32330,1582,-253,699,801,-1262,462,505,518
32340,1592,-141,625,782,-1366,367,502,515
32350,1685,-73,527,768,-1445,305,504,516
32360,1739,-12,463,769,-1511,259,502,515
32370,1826,33,443,760,-1596,225,503,516
32380,1872,48,393,765,-1665,210,504,516
32390,1953,12,337,779,-1711,184,506,516
32400,2018,-52,310,803,-1740,136,505,516
32410,1995,-144,249,804,-1748,68,504,518
32420,1985,-125,177,768,-1772,-41,503,514
32430,2006,-114,100,701,-1755,-139,504,516
32440,1974,-48,37,600,-1715,-255,504,518
32450,2101,-17,-79,513,-1639,-342,503,516
32460,2106,-23,-172,503,-1495,-399,504,517
32470,2177,-61,-223,553,-1400,-446,501,516
32480,2260,-33,-265,665,-1242,-482,501,517
32490,2250,21,-273,792,-1088,-496,503,516
32500,2252,109,-292,868,-975,-501,505,516
32510,2200,221,-262,901,-867,-517,503,515
32520,2172,345,-208,864,-807,-532,504,517
32530,2151,429,-151,772,-747,-558,505,517
32540,2124,474,-111,643,-714,-570,504,516
32550,2107,458,-114,544,-665,-582,501,515
32560,2072,386,-167,505,-625,-588,504,517
32570,2041,361,-131,513,-572,-606,502,518
32580,2018,354,-132,529,-529,-601,503,515
32590,1978,378,-123,545,-493,-600,505,518
32600,1961,432,-113,567,-469,-574,503,516
32610,1975,511,-112,580,-463,-540,504,517
32620,2008,584,-120,604,-468,-497,501,516
32630,2020,676,-115,594,-449,-449,504,515
32640,2018,692,-90,576,-462,-420,503,516
32653,1971,625,-118,522,-446,-378,506,506
32664,1967,529,-121,490,-431,-373,506,506
32670,1971,468,-154,492,-414,-368,504,518
32680,1934,422,-133,491,-390,-376,504,515
32690,1941,440,-152,508,-392,-376,505,516
32700,2014,549,-197,522,-371,-359,504,516
32710,2056,652,-220,507,-357,-333,504,517
32720,2079,668,-241,481,-335,-292,502,514
32730,2075,617,-266,462,-314,-265,505,515
32740,2079,569,-243,454,-279,-246,503,517
32750,2060,511,-244,436,-248,-249,500,518
32760,2071,434,-259,423,-219,-276,504,515
32770,2050,412,-217,407,-205,-317,506,516
32780,2037,400,-207,384,-194,-365,504,516
32790,2060,436,-235,346,-187,-414,504,519
32800,2095,531,-239,297,-166,-440,503,518
32811,2158,591,-253,235,-144,-458,506,515
32820,2226,598,-311,205,-100,-446,505,514
32830,2264,542,-325,217,-28,-435,503,515
32840,2303,522,-341,255,53,-412,503,516
32850,2321,534,-308,271,136,-384,500,517
32860,2397,528,-324,269,211,-369,505,515
32870,2456,456,-337,293,320,-358,502,515
32880,2511,340,-357,356,466,-354,502,518
32890,2684,125,-417,485,648,-392,504,519
32900,2745,-52,-469,664,871,-471,507,516
32910,2716,-94,-514,813,1126,-594,506,517
32920,2621,-67,-583,826,1403,-751,505,517
32930,2566,13,-659,761,1708,-920,502,516
32940,2489,148,-647,622,1972,-1061,501,517
32950,2439,168,-641,505,2257,-1199,502,515
32960,2362,176,-594,515,2527,-1288,502,518
32970,2246,376,-410,544,2712,-1328,503,516
32980,2149,508,-234,578,2836,-1332,502,515
32990,1988,658,-62,600,2894,-1308,503,514
33000,1817,886,141,542,2857,-1258,502,517
33010,1756,1022,359,414,2755,-1192,500,515
33028,1635,1021,587,79,2503,-1067,514,514
33031,1626,982,580,25,2448,-1056,514,514
33040,1571,823,582,-113,2331,-1020,505,517
33050,1556,674,563,-235,2228,-984,505,516
33060,1599,561,521,-309,2153,-954,504,515
33070,1636,473,510,-323,2138,-924,505,516
33080,1640,388,506,-243,2145,-883,505,516
33090,1654,382,488,-75,2172,-824,505,516
33100,1644,499,509,133,2216,-752,503,517
33110,1625,678,588,250,2233,-677,505,515
33120,1581,885,692,276,2212,-590,507,514
33130,1547,925,738,228,2183,-516,507,514
33140,1487,876,782,163,2135,-436,505,515
33154,1378,842,845,41,2026,-368,510,510
33161,1391,824,834,13,2000,-330,508,508
33170,1402,794,868,13,1941,-281,504,514
33180,1465,805,879,36,1901,-238,503,516
33190,1487,800,885,95,1883,-194,506,516
33200,1499,853,915,133,1863,-161,505,515
33210,1504,802,936,163,1868,-141,507,514
33220,1436,701,898,240,1865,-137,504,516
33230,1395,719,954,302,1864,-162,505,515
33240,1317,795,1027,319,1839,-191,505,517
33250,1231,863,1104,286,1783,-231,504,516
33260,1232,968,1158,192,1714,-260,505,516
33270,1250,965,1168,107,1651,-294,505,514
33280,1250,899,1136,81,1611,-317,505,514
33290,1255,851,1105,94,1578,-336,504,515
33300,1248,851,1093,133,1570,-358,504,515
33310,1213,857,1126,197,1573,-372,505,515
33320,1109,936,1202,245,1554,-386,505,515
33330,1082,1027,1237,262,1524,-387,503,516
33340,1006,1079,1259,268,1479,-378,505,516
33350,986,1193,1313,236,1426,-354,505,515
33360,967,1203,1329,192,1374,-333,504,514
33370,933,1199,1321,156,1320,-322,505,515
33380,916,1220,1343,114,1257,-310,506,516
33390,909,1237,1359,70,1204,-295,504,514
33400,898,1250,1410,28,1125,-269,504,517
33410,902,1208,1436,24,1070,-252,503,515
33420,859,1225,1449,52,1017,-223,505,515
33430,832,1241,1473,66,937,-192,504,515
33440,804,1238,1481,57,861,-175,506,516
33451,821,1165,1511,53,792,-163,504,515
33460,799,1076,1529,66,735,-181,506,517
33470,770,990,1492,93,694,-220,503,516
33480,741,968,1489,116,645,-276,504,516
33490,693,991,1495,123,590,-337,505,514
33500,671,1046,1513,129,548,-395,507,515
33510,681,1124,1522,120,482,-445,502,516
33520,671,1222,1506,105,431,-477,504,516
33530,684,1273,1508,102,376,-477,505,516
33540,688,1340,1517,109,332,-460,506,515
33550,681,1392,1505,109,279,-436,506,515
33560,676,1438,1497,104,258,-396,505,515
33570,703,1490,1502,83,220,-351,505,515
33580,735,1448,1465,73,201,-317,505,515
33590,736,1352,1445,107,203,-282,505,515
33600,730,1278,1442,157,234,-270,506,515
33610,693,1251,1430,194,252,-263,503,514
33620,680,1267,1417,188,266,-288,506,514
33630,661,1260,1454,167,283,-313,506,513
33640,629,1310,1417,94,316,-344,505,516
33653,707,1357,1325,-20,381,-374,508,508
33660,744,1398,1272,-69,426,-372,505,505
33670,839,1400,1232,-114,522,-373,503,516
33680,874,1396,1172,-125,665,-365,505,515
33690,929,1397,1187,-112,810,-342,506,516
33700,920,1326,1202,-74,976,-339,504,516
33710,902,1216,1188,-12,1112,-354,504,515
33720,883,1206,1216,36,1266,-368,503,515
33730,797,1231,1316,27,1369,-406,504,516
33740,720,1302,1375,-57,1448,-451,507,515
33750,649,1331,1432,-170,1486,-491,504,514
33760,621,1379,1490,-311,1518,-510,505,514
33770,601,1426,1577,-463,1534,-516,506,514
33780,547,1384,1651,-605,1542,-528,506,515
33790,541,1366,1710,-733,1543,-517,506,515
33800,575,1308,1755,-809,1562,-499,505,515
33810,592,1243,1793,-843,1594,-472,504,515
33820,593,1195,1832,-826,1657,-436,506,514
33830,599,1126,1787,-780,1732,-389,505,518
33840,577,1063,1788,-725,1803,-361,505,514
33850,499,975,1784,-656,1874,-358,503,516
33860,400,805,1803,-603,1943,-387,506,516
33870,293,641,1757,-541,2000,-451,505,514
33880,186,540,1728,-494,2043,-538,506,517
33890,71,507,1740,-447,2085,-659,506,515
33900,-2,557,1774,-439,2087,-778,506,516
33910,-57,647,1800,-482,2076,-880,504,516
33920,-51,697,1808,-531,2046,-955,505,516
33930,-45,764,1842,-570,2010,-995,504,513
33940,-27,778,1852,-586,1982,-1013,504,516
33950,-43,767,1919,-563,1963,-1003,504,515
33960,-41,704,1938,-517,1950,-967,507,515
33970,-84,635,1942,-418,1952,-935,505,516
33980,-152,617,1970,-303,1943,-896,506,513
33990,-198,687,2071,-233,1906,-858,503,515
34000,-295,721,2091,-229,1855,-842,503,515
34010,-351,706,2095,-251,1789,-835,506,514
34020,-437,635,2069,-291,1717,-838,503,513
34030,-529,579,2060,-304,1632,-851,502,515
34040,-587,596,2037,-306,1555,-862,504,516
34050,-596,647,2030,-319,1486,-852,504,512
34060,-637,677,2031,-322,1407,-839,506,519
34070,-673,694,2058,-304,1324,-803,498,517
34080,-728,668,2016,-251,1225,-758,503,516
34091,-739,625,1997,-171,1141,-714,504,519
34100,-762,605,1925,-84,1063,-683,509,518
34110,-832,636,1915,9,974,-652,502,517
34120,-881,683,1910,59,875,-624,502,519
34130,-912,746,1898,60,766,-607,502,515
34140,-930,767,1852,39,672,-590,499,512
34153,-915,784,1785,-11,523,-569,508,508
34160,-906,785,1735,-29,467,-553,510,510
34170,-874,775,1685,-30,412,-533,508,520
34180,-837,785,1659,-17,377,-510,505,517
34190,-846,788,1644,-2,345,-486,499,520
34200,-849,778,1639,13,342,-448,499,511
34210,-833,762,1637,47,338,-418,507,519
34220,-834,782,1638,60,342,-373,510,521
34230,-848,792,1641,67,350,-329,500,518
34240,-852,807,1630,69,350,-292,495,516
34250,-859,795,1635,78,366,-255,501,517
34260,-907,789,1673,70,379,-218,504,524
34270,-945,779,1696,42,369,-200,501,516
34280,-986,758,1683,1,358,-190,505,521
34290,-977,759,1681,-36,355,-184,495,516
34300,-1002,750,1635,-67,346,-185,498,514
34310,-1020,760,1639,-81,342,-178,505,522
34320,-995,801,1665,-116,321,-162,501,518
34330,-1019,857,1663,-157,301,-141,505,519
34340,-997,852,1683,-197,287,-113,507,516
34350,-1012,813,1657,-212,288,-77,505,515
34360,-1020,800,1706,-225,301,-48,492,514
34370,-1029,758,1698,-219,326,2,503,515
34380,-1035,744,1714,-211,352,30,502,516
34390,-1048,711,1723,-204,384,52,506,521
34400,-1068,623,1678,-186,430,44,503,515
34410,-1104,577,1712,-161,466,30,507,518
34420,-1146,587,1714,-157,500,5,506,516
34430,-1171,618,1744,-179,516,-23,506,515
34440,-1188,625,1720,-205,517,-61,505,516
34450,-1200,675,1691,-231,494,-90,501,515
34460,-1177,702,1709,-263,463,-103,508,516
34470,-1175,668,1661,-276,474,-116,503,515
34480,-1171,626,1645,-271,477,-113,506,515
34490,-1163,597,1645,-251,495,-127,507,519
34500,-1189,576,1645,-239,524,-140,501,514
34510,-1197,552,1652,-225,560,-144,504,511
34520,-1177,576,1672,-202,578,-130,506,519
34530,-1201,673,1697,-213,575,-106,504,514
34540,-1197,808,1766,-278,532,-67,505,515
34550,-1208,911,1809,-402,460,-25,506,515
34560,-1201,961,1820,-532,380,28,504,515
34570,-1182,890,1828,-666,292,73,505,515
34580,-1210,744,1794,-773,248,99,505,514
34590,-1211,592,1744,-834,220,99,504,515
34600,-1207,453,1723,-849,226,81,505,515
34610,-1203,352,1693,-829,251,60,508,515
34620,-1216,241,1596,-768,311,25,507,515
34630,-1197,202,1546,-687,377,1,505,515
34640,-1183,183,1495,-576,448,-25,506,515
34654,-1205,164,1485,-394,530,-28,510,510
34661,-1224,187,1476,-308,558,-36,506,506
34670,-1259,225,1484,-216,571,-32,500,514
34680,-1255,264,1475,-128,555,-40,506,515
34690,-1264,329,1478,-77,524,-25,507,515
34700,-1278,416,1501,-84,468,-24,504,513
34710,-1270,470,1494,-139,390,-10,507,518
34720,-1275,489,1471,-224,310,5,504,513
34731,-1245,448,1471,-314,250,16,507,518
34740,-1216,369,1426,-355,203,37,506,515
34750,-1189,364,1413,-359,178,74,503,515
34760,-1141,380,1425,-352,163,116,506,516
34770,-1151,379,1438,-338,167,145,506,517
34780,-1189,363,1458,-321,161,167,504,513
34790,-1188,367,1474,-305,165,192,504,516
34800,-1212,359,1512,-317,156,200,506,514
34810,-1254,347,1562,-325,152,203,506,513
34820,-1254,330,1553,-338,143,194,507,515
34830,-1277,270,1569,-348,151,177,505,515
34840,-1311,185,1526,-333,163,140,504,515
34850,-1316,120,1491,-289,169,98,506,515
34860,-1310,109,1438,-238,197,53,503,516
