# rocket_logger v3.6 wait=10Hz fly=100Hz accel=16G(2048/G) gyro=2000dps(16.4/dps) sound=A1 boot=6
t_ms,ax,ay,az,gx,gy,gz,snd_min,snd_max
18814,-1247,-185,930,-33,-23,-9,43,761
18824,-1197,285,1670,2,21,-33,344,639
18834,-1520,-238,1487,-9,-8,-44,349,632
18844,-1362,-80,1687,41,6,-36,399,612
18854,-1301,56,1728,28,30,-32,425,596
18864,-1269,133,1622,9,59,-35,487,538
18874,-1186,-56,1463,29,39,-19,496,524
18884,-1506,-166,1402,21,-1,5,500,525
18894,-1223,173,1649,-17,-3,-3,494,525
18904,-1398,-25,1507,46,7,-25,498,520
18914,-1403,-3,1481,-9,4,-39,499,527
18924,-1152,166,1608,7,-1,-38,498,524
18934,-1416,-172,1576,25,-6,-34,491,521
18944,-1244,78,1673,-19,21,-23,492,532
18954,-1249,-45,1555,38,1,1,501,522
18964,-1340,17,1611,-3,23,-2,498,519
18974,-1174,115,1649,25,36,-26,500,521
18984,-1370,2,1569,11,57,-33,501,520
18994,-1281,52,1554,18,75,-45,500,523
19004,-1317,-93,1461,22,49,-32,499,523
19014,-1351,-69,1455,4,18,-22,497,524
19024,-1288,54,1545,8,18,-13,499,525
19034,-1366,-43,1511,21,3,-16,496,519
19044,-1287,38,1530,4,8,-16,499,521
19057,-1266,56,1580,10,3,-16,504,504
19064,-1311,-12,1540,5,-4,-17,517,517
19074,-1281,47,1595,23,12,-20,499,527
19084,-1308,-47,1573,13,16,-17,498,526
19094,-1269,48,1582,5,35,-19,495,525
19104,-1320,-25,1551,22,30,-21,500,517
19115,-1301,25,1547,1,17,-21,499,520
19124,-1306,-25,1504,20,20,-23,498,520
19134,-1329,1,1523,2,13,-20,497,523
19144,-1283,0,1559,15,20,-19,497,521
19154,-1322,-20,1539,8,15,-17,502,519
19164,-1287,27,1585,14,14,-14,502,519
19174,-1317,-5,1542,21,34,-23,499,519
19184,-1321,26,1542,12,21,-26,499,519
19194,-1311,-1,1531,12,10,-23,500,520
19204,-1306,2,1554,12,22,-28,421,537
19214,-221,-29,1276,36,1,5,468,571
19224,-891,-873,674,110,-72,13,488,539
19234,-1191,209,1832,-141,-87,21,494,530
19244,-1229,-70,1509,150,26,-14,493,525
19254,-1274,-716,1018,-36,-9,-19,505,534
19264,-698,520,1767,-21,7,-14,495,521
19281,-1136,259,1697,-37,-16,-4,520,520
19284,-1394,-268,1448,-28,20,-18,515,515
19294,-1079,225,1660,29,43,-30,497,522
19304,-1416,-301,1374,39,40,-35,500,522
19314,-1188,63,1579,-19,-6,-9,500,525
19324,-1292,56,1573,34,3,-16,499,523
19334,-1276,-9,1495,-11,24,-30,498,522
19344,-1179,51,1554,30,14,-23,500,522
19354,-1347,-90,1533,14,10,-23,497,524
19364,-1186,127,1626,8,29,-19,501,518
19374,-1371,-155,1510,22,12,-25,502,520
19384,-1188,83,1577,-6,25,-16,496,523
19394,-1321,-49,1496,31,24,-23,500,521
19404,-1328,-33,1520,0,20,-10,502,519
19414,-1297,48,1573,22,15,-25,500,519
19424,-1326,-58,1517,5,9,-20,500,518
19434,-1244,67,1553,11,20,-17,500,523
19444,-1230,-77,1507,25,6,-17,496,524
19454,-1236,-8,1534,5,12,-15,496,520
19464,-1174,47,1573,9,28,-18,441,559
19474,-1193,-94,1511,19,21,-18,462,556
19484,-1021,66,2033,61,16,1,324,710
19494,-1313,-105,1589,53,3,-9,329,757
19504,-1097,84,1667,-27,47,-17,318,761
19514,-884,199,1794,21,-6,-5,161,685
19524,-1222,-309,1224,-46,26,-29,381,663
19534,-997,375,1643,40,34,-32,348,638
19544,-1587,-53,1456,-1,12,-7,218,761
19557,-1272,313,1587,-6,48,-31,579,579
19564,-1420,-50,1439,27,32,-7,428,428
19574,-1293,-192,1318,-39,11,-19,318,761
19584,-1318,184,1456,29,41,-34,201,729
19594,-992,-247,1503,3,-14,9,279,761
19604,-992,116,1476,56,63,-27,25,761
19614,-1030,23,1352,8,89,-52,240,761
19624,-1376,324,1787,70,27,18,54,755
19634,-1325,283,1766,-12,48,-20,179,761
19644,-1276,113,2204,36,5,-9,334,614
19654,-1349,-128,1413,31,14,-30,372,704
19664,-1220,-150,1248,-28,-3,-18,396,593
19674,-1227,-167,1678,51,21,-28,436,576
19684,-1635,-171,1442,-8,8,-13,491,540
19694,-801,380,1667,-13,64,-11,490,522
19704,-1433,-210,1380,96,31,-20,492,525
19714,-1144,47,1575,-54,24,-16,500,524
19724,-1065,180,1629,55,35,-33,496,524
19734,-1640,-378,1371,26,9,-11,501,522
19744,-1068,256,1678,-27,11,9,500,525
19755,-1411,-116,1510,59,9,-11,500,524
19764,-1257,84,1610,-28,29,-5,496,523
19774,-1089,217,1687,40,42,-28,491,524
19784,-1323,-131,1511,19,59,-37,498,518
19794,-1241,87,1540,6,43,-38,499,523
19804,-1429,-67,1523,16,38,-42,499,520
19814,-1311,-5,1508,5,46,-28,497,523
19824,-1230,-45,1487,28,10,-11,499,521
19834,-1380,-72,1533,8,-9,-1,497,518
19844,-1263,139,1634,10,17,-11,496,523
19854,-1348,-13,1550,26,13,-28,502,520
19864,-1279,29,1551,1,11,-24,499,518
19874,-1318,31,1594,15,7,-30,494,523
19884,-1305,-41,1560,12,29,-26,499,519
19894,-1266,-7,1576,17,27,-21,498,523
19904,-1302,-44,1549,14,27,-9,500,521
19914,-1307,40,1548,12,31,-10,500,519
19924,-1356,8,1530,13,22,-18,499,525
19934,-1270,46,1523,7,19,-23,498,517
19944,-1320,4,1526,16,6,-24,498,520
19954,-1314,-14,1553,11,2,-24,498,524
19964,-1292,9,1583,15,2,-28,499,520
19974,-1301,-38,1560,8,6,-18,498,518
19984,-1260,11,1579,10,18,-13,496,518
19994,-1303,11,1569,17,31,-6,501,522
20004,-1332,44,1545,12,38,-23,500,521
20014,-1296,15,1524,9,26,-29,501,520
20024,-1319,21,1542,12,22,-23,501,522
20034,-1315,-20,1526,11,15,-29,496,522
20044,-1288,7,1529,17,4,-19,498,518
20062,-1322,25,1572,11,7,-8,507,507
20068,-1289,0,1551,18,0,-11,501,501
20074,-1272,22,1601,13,22,-14,501,526
20084,-1295,6,1576,11,27,-19,503,520
20094,-1286,18,1595,14,24,-25,500,519
20104,-1315,23,1598,8,44,-21,500,520
20114,-1337,-9,1565,9,40,-26,500,525
20124,-1347,-4,1527,11,35,-17,498,523
20134,-1317,6,1506,12,17,-18,501,518
20144,-1348,-4,1526,14,13,-17,497,524
20154,-1319,23,1550,12,-4,-21,499,523
20164,-1290,32,1537,11,-8,-25,501,520
20174,-1299,-31,1557,11,3,-21,498,522
20184,-1263,32,1598,12,10,-23,497,521
20194,-1298,-25,1595,19,17,-26,497,522
20204,-1346,-8,1586,9,21,-11,498,522
20214,-1294,25,1598,17,30,-18,497,522
20224,-1376,3,1556,15,45,-23,502,519
20234,-1329,20,1524,8,30,-23,499,521
20244,-1339,31,1541,6,6,-23,501,522
20254,-1288,15,1491,11,16,-26,489,539
20264,-1249,50,1563,11,29,-26,492,544
20274,-1281,-71,1525,22,13,-16,466,545
20284,-1019,10,1479,-4,69,-35,358,687
20294,-1594,-174,1651,70,-10,13,348,611
20304,-1181,-77,1336,-55,39,-31,349,666
20314,-1599,95,1370,31,14,-23,398,570
20324,-1088,188,1335,-6,40,-13,318,614
20334,-747,151,1781,31,54,-28,376,644
20344,-1300,-184,1521,17,27,-13,211,761
20354,-1521,192,1292,-7,29,-19,344,725
20364,-1443,-113,1405,-5,-10,-17,402,648
20374,-1473,-41,1397,17,-34,-13,133,761
20384,-1470,-148,1649,28,-33,-6,318,761
20395,-1353,68,1503,7,5,-26,312,694
20404,-1158,114,1479,12,24,-15,334,692
20414,-1314,-101,1675,11,41,-31,213,761
20424,-1424,-26,1760,3,17,-23,363,655
20434,-1172,432,1566,-9,10,-32,243,761
20444,-1526,-103,1026,-47,79,-54,288,672
20454,-1683,194,1763,-5,-53,-11,380,636
20464,-1303,444,1831,4,-1,-15,454,559
20474,-1156,18,1310,39,31,-29,473,546
20484,-1473,-45,1572,-29,-7,-15,487,531
20494,-1029,191,1601,26,45,-34,495,523
20504,-1499,-227,1421,27,1,-15,499,527
20514,-1345,26,1532,-15,3,-7,500,522
20524,-1207,120,1583,25,29,-23,499,525
20534,-1499,-150,1461,18,14,-24,498,522
20544,-1150,130,1642,-11,11,-24,500,524
20557,-1267,31,1592,-6,-10,-10,497,497
20564,-1412,-98,1473,2,10,-8,502,502
20574,-1161,110,1589,17,-5,1,500,518
20584,-1298,-27,1581,29,4,-12,499,523
20594,-1248,110,1665,2,33,-21,495,521
20604,-1227,66,1681,27,66,-55,497,527
20614,-1305,-3,1572,14,84,-51,499,522
20624,-1312,-46,1527,16,92,-44,497,521
20634,-1312,-41,1499,7,84,-19,501,524
20644,-1353,-98,1414,24,46,-1,500,520
20654,-1375,-4,1471,-1,-7,10,496,521
20664,-1360,92,1526,8,-20,3,500,517
20674,-1326,34,1500,16,-28,-14,494,524
20684,-1277,61,1587,8,-18,-27,498,520
20694,-1293,25,1649,19,0,-46,500,523
20704,-1251,-13,1659,14,39,-39,502,527
20714,-1235,-33,1615,11,48,-24,497,522
20724,-1294,-48,1588,13,69,-14,500,521
20734,-1339,4,1522,12,56,0,498,518
20744,-1328,21,1496,9,46,-8,499,519
20754,-1326,26,1486,12,23,-11,498,522
20764,-1367,18,1487,12,-3,-18,497,521
20774,-1340,7,1545,13,-6,-22,499,520
20784,-1318,19,1578,16,-13,-29,495,521
20794,-1289,-12,1562,15,-7,-28,502,518
20804,-1274,-4,1587,11,9,-21,497,519
20814,-1268,-9,1587,15,23,-12,499,520
20824,-1272,-12,1585,11,36,-15,487,567
20834,-816,101,1221,13,89,-23,496,526
20844,-1538,-295,1304,52,-20,-2,491,526
20854,-1371,185,1643,-55,-6,-2,497,521
20864,-1395,92,1511,79,38,-32,496,522
20874,-1472,-296,1291,-8,2,-20,500,521
20884,-990,353,1665,-30,-10,-21,498,524
20894,-1544,-161,1558,71,6,-27,500,520
20904,-1366,-89,1614,-34,-6,-11,502,521
20914,-1239,197,1703,45,3,-18,499,519
20924,-1408,-219,1505,16,25,-15,501,524
20934,-1215,171,1634,-2,18,-17,498,521
20944,-1423,-30,1570,19,32,-32,499,519
20954,-1274,93,1576,-1,48,-28,502,520
20964,-1344,-76,1484,33,23,-28,499,519
20974,-1349,-5,1519,-9,14,-16,499,518
20984,-1278,40,1560,20,12,-22,497,522
20994,-1381,-74,1502,0,1,-20,498,522
21004,-1221,106,1581,7,13,-18,499,521
21014,-1342,-50,1542,28,12,-20,502,522
21024,-1272,27,1575,3,18,-19,502,521
21035,-1264,32,1592,21,18,-22,496,519
21044,-1350,-41,1547,6,29,-15,500,521
21057,-1315,2,1536,8,10,-11,503,503
21064,-1420,-8,1541,21,12,-16,513,513
21074,-1285,72,1554,1,27,-10,477,536
21084,-1874,-48,1548,38,2,-15,388,599
21094,-1379,22,1251,10,2,4,387,664
21104,-1334,210,1937,31,57,-32,288,678
21114,-1541,-306,1729,-9,17,-22,366,679
21124,-1339,-3,1640,54,26,-10,342,670
21134,-1238,24,1462,30,50,-14,363,710
21144,-1487,-6,1473,-10,47,-28,366,657
21154,-714,-476,1081,-49,-37,-20,217,761
21164,-1263,30,1088,-13,6,-16,330,724
21174,-1071,-212,1041,-23,53,-36,311,697
21184,-985,230,1588,15,31,-17,306,674
21194,-1421,112,1596,66,14,-14,127,762
21204,-1259,-49,1448,1,1,-32,199,761
21214,-1214,-34,1594,16,3,-32,321,663
21224,-1578,-39,1551,20,19,-25,216,761
21234,-1386,66,1737,23,3,-18,339,694
21244,-1286,136,2083,12,-9,-21,270,683
21254,-1758,151,1556,22,69,-42,386,607
21264,-1139,53,1482,-40,10,-26,425,617
21274,-1186,59,1553,53,32,-22,477,542
21284,-1344,49,1538,12,59,-35,478,542
21294,-958,107,1563,11,15,-27,498,523
21304,-1600,-177,1411,38,0,-20,498,522
21314,-1129,78,1629,-22,19,-11,496,527
21324,-1217,104,1527,45,12,-23,497,530
21334,-1429,-173,1455,-9,-12,-2,499,520
21344,-1087,257,1653,9,-17,-13,497,523
21361,-1094,266,1775,-7,27,-26,506,506
21364,-1175,115,1708,-25,36,-22,496,496
21374,-1249,35,1704,48,52,-31,498,524
21384,-1278,-49,1600,-9,93,-28,499,521
21394,-1134,42,1520,29,101,-25,496,523
21404,-1404,-158,1405,21,61,-15,499,520
21414,-1300,92,1478,2,32,4,496,518
21424,-1410,-51,1390,31,4,-7,497,519
21434,-1367,26,1489,-3,-23,-18,499,517
21444,-1221,73,1557,15,-44,-25,497,521
21454,-1338,-60,1587,14,-27,-29,497,521
21464,-1200,40,1678,6,2,-25,498,523
21474,-1283,-51,1652,22,36,-17,499,521
21484,-1265,-29,1620,11,60,-9,502,520
21494,-1279,58,1582,15,71,-2,498,520
21504,-1343,18,1503,15,61,-21,499,522
21514,-1333,62,1489,20,44,-27,500,519
21524,-1367,-17,1476,16,16,-33,501,519
21534,-1314,-16,1515,5,-7,-28,500,519
21544,-1320,-6,1538,13,-21,-24,500,519
21558,-1289,-28,1584,16,-17,-20,516,516
21565,-1262,36,1615,10,-9,-13,515,515
21574,-1288,-21,1608,9,6,-12,501,521
21584,-1254,47,1636,8,27,-22,497,523
21594,-1308,-5,1622,17,53,-18,500,520
21604,-1278,23,1575,10,64,-27,497,522
21614,-1335,-16,1528,20,35,-25,503,524
21624,-1345,-15,1495,7,31,-16,500,519
21634,-1303,-7,1487,13,17,-15,425,556
21644,-345,-136,1209,38,37,11,467,548
21654,-942,-540,885,91,-31,4,495,528
21664,-916,-106,1583,-91,-69,10,493,529
21675,-762,349,1688,59,63,-36,494,522
21684,-1419,-559,1141,10,22,-44,497,525
21694,-709,309,1698,-51,22,3,501,516
21704,-1290,-184,1487,115,66,-33,500,521
21714,-1311,-278,1346,-39,35,-17,502,524
21724,-1117,287,1664,29,34,-26,495,519
21734,-1424,-316,1345,40,37,-22,499,524
21744,-1137,153,1538,-26,4,-11,504,522
21754,-1380,-54,1546,39,-14,-23,500,520
21764,-1223,74,1565,-10,28,-27,499,518
21774,-1217,-58,1511,37,1,-23,501,520
21784,-1367,-44,1564,-12,6,-15,499,520
21794,-1155,131,1608,25,37,-18,498,520
21804,-1415,-154,1494,12,31,-12,497,526
21814,-1227,138,1603,-11,31,-16,498,519
21824,-1346,-43,1498,34,27,-25,501,523
21834,-1323,-9,1548,-3,33,-23,501,517
21844,-1230,95,1564,25,7,-23,495,523
21854,-1317,-71,1511,12,18,-19,503,521
21864,-1255,26,1567,11,19,-22,498,521
21874,-1347,-26,1563,19,13,-14,502,517
21884,-1380,9,1586,10,9,-17,501,521
21894,-1338,11,1597,26,8,-19,474,546
21904,-1010,-41,1523,13,48,-33,351,677
21914,-2143,-181,1772,-25,-71,6,316,689
21924,-994,-148,1671,8,32,-24,385,630
21934,-1143,190,1503,-8,42,-30,317,750
21944,-1423,-118,1657,27,35,-23,370,604
21954,-1155,-264,683,-44,-2,-23,297,677
21964,-1174,-120,930,-76,-45,-30,302,761
21974,-1283,-281,911,-66,13,-22,297,714
21984,-1535,23,1375,47,-3,-22,265,761
21994,-1718,-520,1368,10,-3,-26,299,665
22004,-1466,-440,1014,-38,-66,-5,34,730
22014,-1457,-229,1286,105,55,-18,272,680
22024,-1270,527,1810,-43,102,-48,110,761
22034,-1292,227,1726,47,8,-17,334,681
22044,-1618,-237,1269,-3,2,20,290,761
22057,-1142,-177,1154,-70,4,-16,526,526
22065,-1898,2,1449,90,60,-50,553,553
22074,-935,-2,1609,-3,26,-25,391,627
22084,-781,-179,1458,-7,57,-55,251,752
22094,-1749,-549,1725,46,-22,9,446,566
22104,-1092,82,1586,-26,-8,-10,484,536
22114,-1339,93,1606,42,27,-3,491,524
22124,-1483,-208,1381,-1,-5,1,498,521
22134,-914,380,1630,-16,36,-3,493,525
22144,-1415,-241,1418,60,-2,-26,499,520
22154,-1185,154,1609,-44,5,-17,497,522
22164,-1211,95,1628,56,17,-46,496,520
22174,-1463,-240,1479,1,36,-43,495,525
22184,-1173,134,1652,-1,32,-23,499,522
22194,-1355,-202,1518,23,35,-22,502,521
22204,-1301,59,1567,-4,46,-4,502,521
22214,-1307,3,1513,29,24,-9,498,519
22224,-1300,64,1478,-4,24,-24,495,521
22234,-1267,28,1456,26,-2,-34,499,523
22244,-1356,-33,1513,2,-6,-41,500,521
22254,-1268,57,1602,9,-13,-27,496,522
22264,-1302,-102,1566,23,13,-26,501,518
22274,-1188,11,1626,-4,20,-6,501,521
22284,-1298,14,1604,28,35,-9,498,521
22294,-1292,-15,1543,12,39,-9,498,522
22304,-1295,121,1572,12,48,-27,500,522
22315,-1336,-18,1495,21,35,-30,493,524
22324,-1319,32,1539,3,36,-30,500,519
22334,-1334,-24,1499,18,11,-34,503,521
22344,-1310,-54,1493,14,6,-17,499,520
22354,-1303,-15,1541,18,-11,-11,494,523
22364,-1313,-16,1556,10,0,-11,500,522
22374,-1303,47,1584,8,4,-8,500,521
22384,-1280,9,1577,18,20,-16,499,520
22394,-1289,18,1603,12,26,-26,502,521
22404,-1289,-10,1584,17,23,-27,498,521
22414,-1297,-25,1543,11,38,-16,500,524
22424,-1313,-6,1505,15,37,-13,498,519
22434,-1320,-5,1507,10,18,-5,496,523
22444,-1306,-3,1535,11,13,-10,499,524
22454,-1343,32,1548,12,6,-17,499,518
22464,-1308,49,1567,14,-2,-26,379,581
22474,-312,160,1419,56,103,-25,465,562
22484,-1284,-369,1418,92,9,-14,492,535
22494,-1352,107,1873,-79,-24,-2,501,527
22504,-1298,253,1697,50,56,-46,493,521
22514,-1659,-517,1311,28,33,-10,500,526
22524,-771,416,1608,-30,44,2,499,515
22534,-1523,-290,1387,69,22,-25,499,526
22544,-1442,-30,1544,-39,38,-30,498,520
22557,-1295,119,1628,-18,-3,-14,506,506
22564,-1355,-144,1462,20,11,-23,511,511
22574,-1178,61,1552,10,4,-16,501,521
22584,-1291,-66,1539,9,-3,-18,499,525
22594,-1310,86,1622,7,20,-14,497,520
22604,-1333,-82,1551,31,25,-26,498,518
22614,-1251,73,1623,-3,23,-14,499,521
22624,-1223,15,1573,31,30,-24,502,519
22634,-1347,-68,1516,8,35,-25,498,520
22644,-1231,64,1579,-6,39,-19,503,519
22654,-1341,-18,1532,26,26,-18,500,520
22664,-1277,2,1513,7,35,-16,504,518
22674,-1309,35,1543,10,18,-22,497,519
22684,-1336,-29,1510,13,13,-17,495,528
22694,-1278,19,1555,7,12,-22,498,521
22704,-1333,-16,1572,20,4,-16,498,517
22714,-1303,6,1562,7,10,-23,502,521
22724,-1291,9,1589,23,32,-23,492,522
22734,-1303,-33,1535,11,25,-21,499,518
22744,-1353,25,1566,15,25,-16,501,520
22754,-1299,15,1614,6,27,-15,457,541
22764,-1282,79,1543,19,29,-21,375,613
22774,-999,-63,1498,19,1,-16,304,676
22784,-1472,76,1548,22,10,-13,376,714
22794,-1530,32,1832,-13,5,-18,329,743
22804,-1314,35,1740,51,19,-5,336,712
22814,-1034,294,1595,8,49,-15,357,672
22824,-1068,131,1646,49,27,-13,372,717
22834,-1314,288,2019,32,45,-17,359,686
22844,-1264,112,1480,17,44,-31,228,675
22854,-1236,-80,1603,14,9,-26,335,654
22864,-880,-203,1910,-21,46,-50,278,761
22874,-1638,-220,1465,18,1,-14,314,694
22884,-1296,205,1813,7,43,-23,339,709
22894,-1223,-345,1474,-35,-12,-48,253,734
22904,-863,321,1533,45,51,-40,297,720
22914,-1561,-297,1558,22,28,-35,305,685
22924,-1171,8,1104,-10,56,-41,236,701
22934,-1100,350,1714,-14,34,-18,443,583
22944,-1228,37,1339,22,9,-24,471,549
22955,-1077,4,1490,9,29,-18,492,527
22964,-1442,82,1581,10,-5,-21,498,523
22974,-1332,-26,1551,11,5,-28,495,524
22984,-1338,-20,1555,11,1,-25,500,520
22994,-1303,-51,1572,14,22,-21,500,522
23004,-1206,24,1614,10,27,-19,499,518
23014,-1355,-93,1503,27,31,-10,501,521
23024,-1293,-26,1527,-2,12,0,501,522
23034,-1257,56,1583,23,29,-4,498,521
23044,-1333,-5,1548,11,21,-5,501,520
23057,-1322,66,1572,7,30,-28,509,509
23064,-1323,-17,1525,15,22,-43,509,509
23074,-1310,-28,1521,8,25,-39,501,520
23084,-1307,-33,1526,12,5,-20,499,521
23094,-1208,18,1560,9,31,-19,500,522
23104,-1240,21,1574,21,27,-13,499,521
23114,-1328,3,1598,17,31,-19,501,518
23124,-1277,86,1616,12,29,-29,496,521
23134,-1358,-58,1529,25,36,-30,503,522
23144,-1310,-2,1522,2,35,-26,501,520
23154,-1309,28,1522,16,23,-24,501,521
23164,-1369,-62,1496,13,17,-15,499,521
23174,-1302,43,1531,6,-5,-18,501,518
23184,-1347,1,1544,14,4,-27,502,520
23194,-1296,31,1596,5,-2,-23,494,522
23204,-1277,15,1596,14,8,-26,499,519
23214,-1291,-15,1593,11,21,-22,497,522
23224,-1294,-23,1579,15,30,-23,498,525
23234,-1321,-7,1566,10,27,-17,501,520
23244,-1323,-3,1554,13,46,-10,498,520
23254,-1322,13,1525,18,22,-9,499,520
23264,-1342,22,1517,19,14,-15,499,522
23274,-1315,32,1506,12,11,-15,501,525
23284,-1309,-5,1533,11,7,-35,500,521
23294,-1305,-28,1547,13,-3,-27,500,521
23304,-1291,-8,1573,12,0,-26,504,519
23314,-1492,-199,1504,7,-58,-4,449,584
23324,-1562,-235,1706,1,-24,3,487,531
23334,-1039,286,1733,-28,31,-16,495,527
23344,-2042,-422,1506,65,-89,2,493,535
23354,-1003,340,1613,-80,24,-26,499,527
23364,-860,354,1703,37,57,-54,497,524
23374,-1903,-691,1277,50,12,-18,500,525
23384,-855,664,1884,-60,12,-30,492,525
23394,-1722,-535,1341,133,21,-26,498,524
23404,-1289,-129,1458,-77,-15,0,502,525
23414,-999,481,1748,41,0,-17,499,519
23424,-1489,-394,1343,14,30,-26,504,521
23441,-1462,-184,1479,30,31,-35,515,515
23444,-1373,-98,1586,47,18,-35,488,488
23454,-1281,19,1556,-9,35,-28,453,542
23464,-1288,-83,1543,33,26,-30,463,555
23474,-1310,1,1554,-8,21,-14,457,552
23484,-1225,59,1549,26,17,-18,462,538
23494,-1383,-102,1507,12,26,-21,459,539
23504,-1208,123,1573,4,26,-18,475,538
23514,-1351,-72,1513,23,14,-27,468,532
23524,-1292,5,1567,0,13,-22,470,540
23534,-1256,5,1583,14,16,-21,487,531
23544,-1372,-54,1549,18,31,-18,484,527
23558,-1385,-36,1543,15,12,-15,509,509
23569,-1368,30,1598,5,14,-14,524,524
23574,-1270,-31,1526,23,45,-18,499,518
23584,-1349,5,1555,10,21,-17,482,528
23595,-1298,52,1561,4,27,-13,469,549
23604,-1351,-14,1527,19,25,-20,490,538
23614,-1301,-39,1550,14,18,-22,459,591
23624,-961,-91,1520,-27,30,-26,264,761
23634,-1085,71,1471,23,57,-35,307,686
23644,-1629,-108,1698,-12,7,-11,258,723
23654,-1438,-69,1454,24,22,-27,369,657
23664,-901,234,1378,-24,39,-19,370,678
23674,-1396,137,1641,55,37,-30,384,623
23684,-1182,-327,1391,8,53,-19,336,761
23694,-1387,-37,1957,32,-7,-6,397,588
23704,-1803,-288,1372,29,9,-3,341,711
23714,-1083,167,1487,-24,32,-10,408,616
23724,-1316,-174,1544,65,18,-13,373,625
23734,-1473,137,1469,-18,25,-23,253,761
23744,-1233,-76,1637,41,9,-45,340,741
23754,-1339,249,1628,15,25,-18,321,686
23764,-1482,114,1562,55,22,-31,398,642
23774,-1326,-316,1525,-9,-7,-6,383,648
23784,-1268,130,1713,-8,-4,-4,389,637
23794,-1739,-153,1763,23,-4,-4,218,609
23804,-1328,200,1581,-34,58,-37,306,691
23814,-1866,30,1276,-36,53,-77,291,682
23824,-652,562,1785,-39,71,-50,469,549
23834,-1051,-286,1359,104,16,-36,487,530
23844,-1623,-199,1506,-54,-12,14,490,523
23854,-1014,224,1643,50,2,-29,497,520
23864,-1673,-247,1431,7,-7,-6,499,523
23874,-1217,198,1711,6,12,-9,493,525
23884,-1188,30,1654,20,36,-22,497,524
23894,-1473,-26,1574,25,50,-22,501,520
23904,-1156,12,1557,1,58,-22,500,521
23914,-1314,71,1548,28,40,-18,501,520
23924,-1433,-170,1460,15,25,-5,501,521
23934,-1223,231,1548,-14,29,-10,498,519
23944,-1384,-199,1401,37,-2,-11,496,519
23954,-1256,173,1618,-27,-8,-16,500,520
23964,-1321,5,1590,51,0,-43,500,523
23974,-1287,-27,1612,-17,17,-48,496,521
23984,-1238,8,1634,38,34,-39,500,525
23994,-1298,-176,1541,4,55,-23,499,523
24004,-1242,100,1633,8,50,-10,499,522
24014,-1354,-84,1498,26,58,-7,495,528
24024,-1298,111,1531,4,44,-12,490,529
24034,-1342,10,1462,20,23,-26,480,534
24044,-1373,39,1478,1,10,-36,474,533
24057,-1319,19,1534,10,-11,-37,494,494
24065,-1297,-59,1529,8,-18,-30,515,515
24074,-1279,-27,1605,15,-18,-17,498,522
24084,-1273,-34,1606,16,1,-14,501,520
24094,-1277,-16,1621,17,22,1,499,521
24104,-1282,21,1622,10,47,-17,498,521
24114,-1274,37,1599,14,51,-21,499,525
24124,-1278,36,1514,13,70,-30,501,528
24134,-1349,-66,1455,25,36,-18,497,522
24144,-1356,27,1507,6,18,-15,502,521
24154,-1315,-20,1481,22,1,-18,476,531
24164,-1380,-62,1468,12,-22,-13,450,550
24174,-1279,63,1582,-3,-32,-17,449,545
24184,-1272,10,1598,21,-8,-19,465,553
24194,-1291,-18,1616,2,2,-15,473,528
24204,-1231,53,1672,10,27,-12,475,532
24214,-1299,-14,1595,23,48,-21,504,527
24224,-1289,-8,1536,11,61,-23,494,518
24235,-1311,8,1519,17,45,-16,497,525
24244,-1333,11,1501,12,41,-26,500,521
24254,-1343,21,1473,10,29,-15,499,520
24264,-1350,3,1461,10,-6,-24,500,524
24274,-1312,12,1536,15,-18,-24,498,523
24284,-1291,-13,1576,13,-21,-22,499,517
24294,-1289,5,1608,9,-3,-23,501,519
24304,-1246,10,1608,10,19,-20,493,522
24314,-1293,-7,1605,13,28,-21,488,520
24324,-1277,1,1574,12,50,-23,491,526
24334,-1295,11,1557,15,58,-27,482,530
24344,-1315,-3,1508,12,50,-29,496,528
24354,-1319,18,1497,9,25,-22,487,533
24364,-1328,-10,1506,18,15,-17,475,526
24374,-1321,-2,1515,15,-2,-24,478,529
24384,-1312,-11,1541,15,5,-21,491,531
24394,-1277,-7,1573,8,-3,-13,489,528
24404,-1277,-9,1610,17,15,-17,490,527
24414,-1283,-5,1570,12,22,-24,491,523
24424,-1262,20,1606,14,53,-23,497,526
24434,-1304,-8,1549,12,49,-20,493,524
24444,-1292,10,1537,13,43,-17,495,526
24454,-1314,-17,1513,11,33,-18,500,522
24464,-1325,1,1492,11,19,-21,496,518
24492,-1299,7,1553,9,-5,-26,513,513
24494,-1305,0,1589,13,-4,-20,497,497
24497,-1302,3,1571,21,-6,-18,509,509
24504,-1291,9,1592,9,4,-24,507,526
24514,-1286,3,1589,14,19,-21,495,517
24524,-1292,-11,1581,20,18,-19,502,521
24534,-1301,-9,1558,13,29,-19,496,527
24544,-1305,6,1535,15,36,-20,497,522
24557,-1297,9,1517,12,20,-16,524,524
24564,-1326,-9,1519,9,22,-18,512,512
24574,-1324,16,1518,10,0,-23,491,524
24584,-1317,1,1533,15,4,-20,502,522
24594,-1309,9,1560,12,2,-25,493,518
24604,-1296,9,1559,18,1,-23,497,518
24614,-1302,-22,1567,13,17,-15,503,519
24624,-1300,21,1585,14,24,-27,502,521
24634,-1321,-13,1565,15,28,-23,502,519
24644,-1295,16,1543,3,26,-26,496,518
24654,-1305,2,1532,11,11,-25,502,521
